street,R2,RMSE,MAE
1 AVENUE,0.4368408552975075,394.0749470319987,317.8510021472147
10 AVENUE,0.38845262081597076,551.4115130707775,394.9634006185249
11 AVENUE,0.13671609136014673,395.87436653573286,321.958830033491
111 STREET,0.3480350950088644,81.05643772457293,66.22858487703034
12 AVENUE,0.32522026432922835,784.9557319583612,611.8306585500302
14 AVENUE,0.2293563329951782,85.98401414872387,68.26564180411025
145 STREET BRIDGE,0.3117475901630601,264.2054084436502,219.31307718490626
188 STREET,0.37100369095009633,186.45449769508107,150.84616475689327
2 AVENUE,0.23897886910341837,534.3476457449718,432.4860864112545
21 STREET,0.5568439752342831,179.42504701849077,138.6209333350628
26 AVENUE,0.23652479168079066,141.10194297792378,119.78941653112669
3 AVENUE,0.20401460393716964,446.85000550652586,333.9439732961712
31 AVENUE,0.17723161973667656,80.7719313839415,61.24813550589828
34 AVENUE,0.366678625962224,121.90926644607886,97.4571840617901
39 AVENUE,0.26288807282821913,87.64497794053644,70.55841275867984
4 AVENUE,0.14875620435255832,295.8815179942073,230.35075773423173
45 AVENUE,0.481836613364795,70.87305168440078,54.54978800958126
47 AVENUE,0.42954226959198727,36.30461956485027,18.69871930697922
48 STREET,0.563165063624812,166.2895746591082,123.59781504524308
5 AVENUE,0.3644253656266506,359.8865172079296,285.9257551240835
58 STREET,0.1011949607014877,241.73816648025763,178.45407681429842
65 STREET,0.15699342356531054,277.5409189738841,228.13850726399443
7 AVENUE,0.611724618869119,379.7559644126546,305.5928666611368
73 PLACE,0.1891242956587431,65.78673619109216,52.11943788830316
8 AVENUE,0.6851817944655357,266.5164743981024,201.06482591594343
80 STREET,0.15729256217529552,220.16793821191234,180.48842970191617
86 STREET,0.2973845489306597,172.2509059638607,132.03052960993764
9 AVENUE,0.44376006479243213,337.9950952639727,277.3082248739881
9 STREET,0.26427947170086374,118.12336109022064,89.62099047180149
AMBOY ROAD,0.16475537343133928,182.87407094875348,149.58717813195923
AMSTERDAM AVENUE,0.14222869831731866,297.3718520385049,219.7299480158073
ARTHUR KILL ROAD,0.20259497546031546,188.3891442899902,151.96099714989535
ASTORIA BOULEVARD,0.10912665803177501,538.170083399657,405.9091417972873
ATLANTIC AVENUE,0.1724389512451191,340.8192101805325,263.1829199297684
AUDUBON AVENUE,0.16422346667687582,52.645197242667635,41.02075374653373
AVENUE B,0.133484632263413,32.8737479069101,22.94597035932068
AVENUE D,0.29219037604949616,77.45882633608919,65.36479808882198
AVENUE J,0.46586804069251964,81.09176516863195,63.421057531383674
AVENUE M,0.2358691843896723,116.93005251426574,83.30203583550019
AVENUE OF THE AMERICAS,0.18776530748298625,440.2461225895891,372.6014258052205
AVENUE V,0.06642401621830385,67.16161161429686,46.33054879336924
BAY PARKWAY,0.22711694342740785,214.9046187136499,173.43781631970813
BEACH 20 STREET,0.35464767465901037,136.737763823446,113.99399859120648
BEACH CHANNEL DRIVE,0.16155139676581476,200.66204578339764,167.95080182647058
BEDFORD AVENUE,0.2885262527013468,221.64070947419265,157.78467251687948
BEDFORD PARK BOULEVARD,0.32278537907326366,81.04317766488025,67.93909954561624
BELT PARKWAY,0.246591533929573,1116.6603116819438,948.9543709318372
BORDEN AVENUE BRIDGE,0.0748133712973108,208.12655534413275,176.54570368950104
BOSTON ROAD,0.12090733864769665,344.68654359781226,241.1236931730375
BROADWAY,0.17454269526269228,250.8634902317941,197.47196346238687
BROADWAY BRIDGE,0.20360920287700557,403.90344897195007,344.72357515559446
BRONXWOOD AVENUE,0.5784239924957724,58.58218062603055,42.916041455610504
BROOKLYN QUEENS EXPRESSWAY,0.2671415856536211,903.4030593279788,719.7680563630621
BRUCKNER BOULEVARD,0.12338733559295723,378.6958785253458,307.56495176972874
BUSHWICK AVENUE,0.4096601637701255,308.0417310385317,237.69919666504777
CENTRAL AVENUE,0.28296949912787717,158.83826290536064,132.47680477949504
CENTRAL PARK SOUTH,0.31137900558542053,199.90149135084337,164.18326309873572
CENTRAL PARK WEST,0.3044008119395625,196.83636713806163,156.17965087223388
CHRYSTIE STREET,0.1812617558156321,181.5136554538881,154.23341171849097
CHURCH AVENUE,0.21526655466219624,101.80854725486759,81.50487384509206
COLUMBIA STREET,0.22849620963358408,117.23368355565097,93.78424155511728
COLUMBUS AVENUE,0.3820574859744261,287.1317488689478,236.64687578346377
COOPER AVENUE,0.38334548566535886,147.10716650570382,113.68194625408351
CORTELYOU ROAD,0.3201929205029608,83.61154637831626,67.89711863922682
CRESCENT STREET,0.21856055928828244,150.06705630607777,119.97300905368468
CROPSEY AVENUE,0.4049044465787097,255.5091109125623,203.18036584867298
CROPSEY AVENUE BRIDGE,0.23513196842405748,310.9990823003982,265.5921279519396
CROSS BAY BOULEVARD,0.2421253239047806,261.4219901985563,208.20730948598853
DEKALB AVENUE,0.38926854095971775,52.084477123348826,41.49113756011319
DYCKMAN STREET,0.3547385047451248,94.07637980422116,79.79518536022812
EAST 138 STREET,0.4580927279605317,191.99018069488443,142.15666506471132
EAST 149 STREET,0.25696552725766597,173.75087855308763,146.4970455676104
EAST 161 STREET,0.33398913742628666,126.1897464090234,96.28991692798364
EAST 163 STREET,0.34437196132320047,163.7583743647183,131.61450578988223
